X,Y,OBJECTID,EoICode,StationNam,Longitude,Latitude,Altitude,StationTyp,StationAre,avg15
10.0458330004108,45.1422220006915,535,IT1739A,CREMONA VIA FATEBENEFRATELLI,10.045833,45.142222,45,background,urban,30.006571
9.27443999916664,45.5811100009266,536,IT1743A,MONZA - VIA  MACHIAVELLI,9.27444,45.58111,162,background,urban,27.024926
10.9063299997898,44.6506100011743,537,IT1771A,PARCO FERRARI,10.90633,44.65061,34,background,urban,22.160221
7.87803999955946,45.4512000007747,538,IT1788A,Ivrea - Liberazione,7.87804,45.4512,240,background,suburban,23.772861
9.39583299965293,45.8494440009858,539,IT1826A,LECCO VIA SORA,9.395833,45.849444,267,background,urban,15.812325
8.62320000082146,44.9203000010102,540,IT1830A,Alessandria - Volta,8.6232,44.9203,91,background,urban,24.369863
12.4474999995574,41.9063890011601,541,IT1836A,CIPRO,12.4475,41.906389,31,background,urban,17.470423
13.619440000094,42.8486100011998,542,IT1843A,MONTICELLI,13.61944,42.84861,150,background,urban,12.446512
12.7372199998033,42.7397200010371,543,IT1860A,Piazza Vittoria,12.73722,42.73972,319,background,urban,13.835196
10.7955559995484,45.1605560003588,544,IT1868A,MANTOVA SANT'AGNESE,10.795556,45.160556,22,background,urban,27.225808
9.46666699955544,45.6833330003925,545,IT1876A,CALUSCO,9.466667,45.683333,273,background,suburban,24.301943
8.4023599994451,45.3189100006975,546,IT1878A,Vercelli - CONI,8.40236,45.31891,131,background,suburban,26.541899
8.48555599984001,44.3152780006332,547,IT1883A,VARALDO - SAVONA,8.485556,44.315278,55,background,urban,12.594153
12.5763899998417,43.3527800010956,548,IT1901A,PIAZZA 40 MARTIRI,12.57639,43.35278,498,background,urban,16.910448
12.4752780003187,41.8938890010089,549,IT1906A,ARENULA,12.475278,41.893889,31,background,urban,16.896359
12.4024999994289,44.0958330011019,550,IT1908A,SAVIGNANO,12.4025,44.095833,32,background,suburban,19.534286
11.6497219997916,44.8250000009028,551,IT1918A,VILLA FULVIA,11.649722,44.825,9,background,urban,19.387187
16.2451699995494,39.3134000012167,552,IT1938A,Cittŕ dei ragazzi,16.24517,39.3134,230,background,urban,13.485074
16.2551799995239,38.2297600008529,553,IT1940A,Locri,16.25518,38.22976,11,background,urban,13.020991
9.00888900006175,39.0666670007237,554,IT1947A,CENSA3,9.008889,39.066667,56,background,urban,12.468866
9.495285889898,45.3027867806956,555,IT1965A,LODI S.ALBERTO,9.495286,45.302787,76,background,urban,26.504819
9.88028000004522,46.1686100010154,556,IT1967A,SONDRIO - VIA PARIBELLI,9.88028,46.16861,290,background,urban,21.683129
9.66916699968449,45.0383330006928,557,IT1975A,PARCO MONTECUCCO,9.669167,45.038333,61,background,urban,24.078313
9.13638900027608,39.2605560014132,558,IT1993A,CENMO1,9.136389,39.260556,15,background,urban,11.979769
16.2861099999709,41.3166700008687,559,IT2003A,stadio casardi,16.28611,41.31667,15,background,urban,15.486065
8.57611099994079,40.7244440007079,560,IT2009A,CENS16,8.576111,40.724444,275,background,suburban,6.486389
8.40527799967745,40.8313890011165,561,IT2010A,CENPT1,8.405278,40.831389,16,background,urban,9.336517
12.3449999996141,41.8755560009153,562,IT2012A,MALAGROTTA,12.345,41.875556,55,background,suburban,17.070988
13.3233330006358,41.6388890009594,563,IT2013A,FROSINONE MAZZINI,13.323333,41.638889,255,background,urban,25.58651
15.6387899997939,38.104950001282,564,IT2028A,Villa Comunale,15.63879,38.10495,20,background,urban,11.089119
17.1141700004535,39.0680800008733,565,IT2031A,Gioacchino da Fiore (via),17.11417,39.06808,37,background,urban,18.071562
11.141939999558,43.4727800014267,566,IT2032A,SI-POGGIBONSI,11.14194,43.47278,105,background,urban,13.27762
10.7913900004346,44.5394400006358,567,IT2073A,PARCO EDILCARANI,10.79139,44.53944,118,background,urban,18.09621
16.2951700000914,38.9595500008418,568,IT2087A,Municipio,16.29517,38.95955,140,background,suburban,12.697797
16.5792500005895,38.9182880011255,569,IT2089A,Parco della biodiversitŕ mediterranea,16.57925,38.918288,370,background,urban,9.096707
12.2058330002899,43.1330560006846,570,IT2100A,Magione,12.205833,43.133056,242,background,suburban,15.741667
7.83747999907954,45.0027600014564,571,IT2101A,Chieri - Bersezio,7.83748,45.00276,271,background,suburban,24.154519
8.15981000027075,45.6642300005737,572,IT2104A,Trivero - Ronco,8.15981,45.66423,666,background,suburban,13.470255
12.2458329991065,43.4569440006693,573,IT2105A,C Castello,12.245833,43.456944,284,background,urban,20.144928
12.4197220005927,42.5519440010184,574,IT2109A,Amelia,12.419722,42.551944,329,background,urban,13.823529
16.3868000006179,39.4896300010078,575,IT2110A,Acri,16.3868,39.48963,758,background,urban,15.727735
17.0103399998162,39.1875200012897,576,IT2112A,Rocca di Neto,17.01034,39.18752,71,background,suburban,16.221457
12.1366670002917,42.7372220007168,577,IT2113A,Ciconia2,12.136667,42.737222,143,background,suburban,12.063218
7.71157999989585,45.1763500008591,578,IT2117A,Leině (ACEA) - Grande Torino,7.71158,45.17635,246,background,suburban,30.376471
12.5219399996054,42.534170000681,579,IT2134A,Narni Scalo,12.52194,42.53417,95,background,suburban,19.925714
17.5124999998454,40.6491700007555,580,IT2148A,Ceglie Messapica,17.5125,40.64917,100,background,suburban,16.465388
7.64905000042861,45.0249400008799,581,IT2168A,Torino Lingotto,7.64905,45.02494,243,background,urban,27.160256
7.32964500004076,45.7343060011422,582,IT2233A,Aosta Liconi,7.329645,45.734306,583,background,urban,13.823171
25.2108345007771,54.6861114504908,583,LT00002,Vilnius - Lazdynai,25.210835,54.686111,170,background,urban,10.65067
22.8708399998704,56.3194400000235,584,LT00021,N.Akmene,22.87084,56.31944,75,background,urban,7.830097
23.8358345002448,54.8836135907713,585,LT00044,Kaunas - Noreikiskes,23.835835,54.883614,73,background,urban,9.907301
6.13759000001897,49.5976900002352,586,LU0101A,Luxembourg Bonnevoie,6.13759,49.59769,275,background,urban,11.669167
5.97693999908417,49.5050400006165,587,LU0102A,Esch/Alzette,5.97694,49.50504,287,background,urban,12.02807
21.5903169999519,57.4039970007634,588,LV0022A,Ventspils parventa,21.590317,57.403997,1,background,urban,12.312014
24.1047560007536,56.9548470004723,589,LV0026A,Riga Kronvalda boulevard,24.104756,56.954847,3,background,urban,15.917079
14.5389633788892,35.8523213666316,590,MT00004,Zejtun Station,14.538963,35.852321,56,background,urban,12.476221
4.80889750020621,52.3599968001265,591,NL00014,Amsterdam-Vondelpark,4.808897,52.359997,2,background,urban,12.448128
4.87000275007329,52.3930587806431,592,NL00016,Amsterdam-Westerpark,4.870003,52.393059,3,background,urban,11.538978
4.78084706916535,51.6033325201807,593,NL00241,Breda-Bastenakenstraat,4.780847,51.603333,1,background,suburban,12.352135
5.3933334398281,51.4075012200852,594,NL00247,Veldhoven-Europalaan,5.393333,51.407501,22,background,urban,10.673576
4.4874997095314,51.8938903801974,595,NL00488,Rotterdam Zuid-Zwartewaalstraat,4.4875,51.89389,0,background,urban,12.640694
4.40138899943301,51.9211110008549,596,NL00494,Schiedam-Alphons Arienstraat,4.401389,51.921111,3,background,urban,13.344757
5.12833356972646,52.1022224403703,597,NL00643,Utrecht-Griftpark,5.128334,52.102222,2,background,urban,14.21835
4.81666660060217,52.4500007603363,598,NL00701,Zaandam-Wagenschotpad,4.816667,52.450001,1,background,urban,12.803076
5.85806100039586,51.8388890007342,599,NL00742,Nijmegen-Ruyterstraat,5.858061,51.838889,30,background,urban,12.125276
6.60889720890149,53.2469444298868,600,NL00938,Groningen-Nijensteinheerd,6.608897,53.246944,-1,background,suburban,11.518471
5.32804999981044,60.3921300005771,601,NO0015A,Rĺdhuset,5.32805,60.39213,5,background,urban,6.762815
5.73147000002763,58.9617300007173,602,NO0065A,Vĺland,5.73147,58.96173,34,background,suburban,7.309426
10.7657299998395,59.9229500005502,603,NO0073A,Sofienbergparken,10.76573,59.92295,24,background,urban,8.825313
10.4656300006216,61.120870000866,604,NO0075A,Lillehammer barnehage,10.46563,61.12087,212,background,suburban,6.644817
9.6421700005194,59.1292000004797,605,NO0080A,Řyekast,9.64217,59.1292,31,background,suburban,7.134425
10.3935499996907,63.430380000415,606,NO0089A,Torvet,10.39355,63.43038,30,background,urban,4.731638
18.9750279995678,50.2646110000889,607,PL0008A,"Katowice, ul. Kossutha 6",18.975028,50.264611,273,background,urban,27.273273
18.6202739998991,54.3802790005999,608,PL0052A,AM8 Gdansk Wrzeszcz,18.620274,54.380279,40,background,urban,12.897218
18.6661029995078,53.0286470002075,609,PL0071A,Torun POLICJA,18.666103,53.028647,64,background,urban,18.868486
19.0363859994233,52.6647209998529,610,PL0075A,Wloclawek Sielska DMD,19.036386,52.664721,57,background,suburban,18.383501
23.1493890004006,52.0291940006261,611,PL0079A,BialaP-Orzechowa,23.149389,52.029194,144,background,urban,26.346154
23.5146030003056,51.1309500007456,612,PL0081A,Chelm ul. Jagiellonska,23.514603,51.13095,190,background,suburban,27.2
22.5516750005803,51.2730780004251,613,PL0085A,Lublin Ul. Sliwinskiego,22.551675,51.273078,207,background,urban,21.293151
23.2902470000937,50.716628000934,614,PL0091A,Zamosc ul. Hrubieszowska 69A,23.290247,50.716628,226,background,urban,23.956164
19.5297859998059,51.7580500003225,615,PL0096A,Lódz-Widzew,19.529786,51.75805,235,background,urban,22.134072
19.452936000412,51.7764170003959,616,PL0100A,Lódz-Legionów 1,19.452936,51.776417,206,background,urban,29.728571
19.4212310000131,51.8566920003597,617,PL0115A,Zgierz-Sródmiescie,19.421231,51.856692,189,background,urban,20.457289
20.9559280003548,52.407578000782,618,PL0129A,Legionowo-Zegrzynska,20.955928,52.407578,91,background,suburban,32.175951
20.8374889991876,52.1917280002046,619,PL0134A,Piastów-Pulaskiego,20.837489,52.191728,99,background,suburban,30.466363
19.7097909994444,52.5509380003611,620,PL0136A,Plock-Reja,19.709791,52.550938,101,background,urban,21.465559
21.1474740005031,51.3990840007936,621,PL0138A,Radom-Tochtermana,21.147474,51.399084,159,background,urban,28.090908
21.0338189998394,52.1607720008215,622,PL0141A,Warszawa-Ursynów,21.033819,52.160772,102,background,urban,21.181222
21.0424580000104,52.2908640004899,623,PL0143A,Warszawa-Targówek,21.042458,52.290864,85,background,urban,23.627787
20.4298920008842,52.0538110006382,624,PL0144A,Zyrardów-Roosevelta,20.429892,52.053811,119,background,urban,30.140162
23.1558690003975,53.12668900064,625,PL0148A,Bialystok-Miejska,23.155869,53.126689,145,background,urban,19.287655
22.054381000172,53.1813940007549,626,PL0151A,Lomza Sikorskiego 48/94,22.054381,53.181394,128,background,urban,26.642072
22.9346080008683,54.1178780005358,627,PL0152A,"Suwalki, ul. Pulaskiego 73",22.934608,54.117878,179,background,urban,13.33061
17.0467219996901,54.4636110000405,628,PL0171A,AM11 Slupsk Kniaziewicza,17.046722,54.463611,25,background,urban,14.065972
20.4860750004239,53.7892330005342,629,PL0175A,WIOS Olsztyn ul. Puszkina,20.486075,53.789233,120,background,urban,16.745363
19.9697780007661,53.6924690005999,630,PL0176A,WIOS Ostróda ul. Chrobrego,19.969778,53.692469,120,background,urban,17.259802
16.1805130005934,51.2045029999653,631,PL0190A,Legnica - Rzeczypospolitej,16.180513,51.204503,122,background,urban,22.905817
16.2696770007992,50.7687290007791,632,PL0192A,Walbrzych - Wysockiego,16.269677,50.768729,424,background,urban,18.906728
17.0292500000777,51.1293780002723,633,PL0194A,Wroclaw - Korzeniowskiego,17.02925,51.129378,114,background,urban,23.967134
15.0081749996736,51.15039100088,634,PL0198A,Zgorzelec - Bohaterów Getta,15.008175,51.150391,215,background,urban,18.416522
15.5188609998959,51.9397829999868,635,PL0213A,Zielona Góra ul. Krótka,15.518861,51.939783,150,background,urban,20.787204
18.2365749998802,50.3496080005815,636,PL0218A,K-Kozle automat 1,18.236575,50.349608,181,background,urban,27.025765
18.6557639996453,50.2793330004371,637,PL0238A,"Gliwice, ul. Mewy 34",18.655764,50.279333,236,background,urban,30.896265
16.9595189992917,52.3981750001141,638,PL0244A,WKPPoznan1,16.959519,52.398175,67,background,urban,24.35196
14.6633470003137,53.3809750007386,639,PL0248A,Szczecin_Andrzejewskiego,14.663347,53.380975,10,background,urban,15.355014
22.1124669997928,50.5298920006478,640,PL0276A,Nisko-Szklarniowa-WIOS,22.112467,50.529892,156,background,urban,22.990962
20.6049980003915,50.8725490001556,641,PL0283A,"Kielce, ul. Jagiellonska",20.604998,50.872549,275,background,urban,25.604647
19.4109420003794,54.1678470004017,642,PL0295A,WIOS Elblag ul. Bazynskiego,19.410942,54.167847,15,background,urban,14.942473
19.6876720004942,52.5562790002491,643,PL0398A,Plock-Gimnazjum,19.687672,52.556279,97,background,urban,21.413407
21.7497000008402,49.6901690005831,644,PL0413A,Krosno-Kletówki,21.7497,49.690169,277,background,urban,24.474444
18.6912219996044,50.0286810008102,645,PL0489A,"Zory, Os. Gen. Wladyslawa Sikorskiego 52",18.691222,50.028681,260,background,urban,27.773988
17.0592249997495,51.103456000446,646,PL0490A,Wroclaw - Na Grobli,17.059225,51.103456,119,background,urban,22.862136
18.1321110006548,53.151467000429,647,PL0491A,"Bydgoszcz, ul. Berlinga",18.132111,53.151467,100,background,suburban,15.837606
15.2462940003185,52.7470439999075,648,PL0492A,Gorzów Wlkp. ul. Pilsudskiego,15.246294,52.747044,22,background,urban,16.646648
21.1712850005455,51.4153240004026,649,PL0493A,Radom-Hallera,21.171285,51.415324,156,background,urban,24.972535
17.95027800038,50.6768560006814,650,PL0494A,Opole manualna 4,17.950278,50.676856,173,background,urban,21.215068
22.010575000295,50.0242420010577,651,PL0495A,Rzeszów-Nowe Miasto,22.010575,50.024242,203,background,urban,22.787147
23.1817440001795,53.1293060004713,652,PL0496A,Bialystok-Warszawska,23.181744,53.129306,145,background,urban,21.247697
18.6143329989541,54.3986390002493,653,PL0497A,Zaspa,18.614333,54.398639,6,background,urban,14.212885
19.106960999758,50.8019180006373,654,PL0498A,"Czestochowa, ul. Zana 6",19.106961,50.801918,262,background,urban,26.001714
19.0231940005241,49.806389000539,655,PL0499A,"Bielsko-Biala, ul. Sternicza",19.023194,49.806389,372,background,urban,25.894944
16.1931029997931,54.2070500004556,656,PL0500A,Koszalin_Spasowskiego,16.193103,54.20705,45,background,urban,13.471781
19.949188998933,50.0105750006451,657,PL0501A,"Kraków, ul. Bujaka",19.949189,50.010575,223,background,urban,33.717808
21.0041670002077,50.0201690007614,658,PL0502A,"Tarnów, ul. Bitwy pod Studziankami",21.004167,50.020169,228,background,urban,25.156742
18.04838899983,51.7490530003801,659,PL0503A,WKPKalisz,18.048389,51.749053,132,background,urban,27.188195
22.5691329999491,51.259431000538,660,PL0507A,Lublin ul. Obywatelska,22.569133,51.259431,191,background,urban,28.158287
19.6969560009206,51.4044060009376,661,PL0509A,Piotrków Tryb.-Krakowskie Przedmiescie,19.696956,51.404406,180,background,urban,31.571388
18.2075750001766,50.9721810006572,662,PL0517A,Kluczbork manualna 2,18.207575,50.972181,177,background,urban,20.310056
21.4546169999577,49.7448860006813,663,PL0518A,Jaslo-Sikorskiego-WIOS,21.454617,49.744886,223,background,urban,24.067817
20.7154420000216,50.4536530002973,664,PL0523A,"Busko-Zdrój, ul. Rokosza",20.715442,50.453653,212,background,urban,21.007445
18.4712780003504,49.9218750005416,665,PL0527A,"Godów, ul. Gliniki",18.471278,49.921875,204,background,urban,34.88745
18.8296389999895,50.4447360008756,666,PL0530A,"Tarnowskie Góry, ul. Litewska",18.829639,50.444736,319,background,urban,29.098494
14.8625579995913,52.9261889999321,667,PL0534A,Myslibórz_ZaBramka,14.862558,52.926189,62,background,urban,20.107374
16.6922640002974,53.7120970001543,668,PL0535A,Szczecinek_1Maja,16.692264,53.712097,134,background,urban,14.334493
22.2820010002227,52.1721450001813,669,PL0538A,Siedlce-Konarskiego,22.282001,52.172145,155,background,urban,24.910774
18.752502999467,53.491831000643,670,PL0542A,Grudziadz Starówka,18.752503,53.491831,29,background,urban,26.828296
20.4395110001481,49.9690170002238,671,PL0549A,"Bochnia, ul. Konfederatów Barskich",20.439511,49.969017,202,background,urban,29.210169
20.7144029995808,49.6192810003872,672,PL0550A,"Nowy Sacz, ul. Nadbrzezna",20.714403,49.619281,305,background,urban,36.010959
19.4774639997816,50.1594060008731,673,PL0552A,"Trzebinia, os. Zwiazku Walki Mlodych",19.477464,50.159406,340,background,urban,25.841226
17.9758610000839,54.1206940000993,674,PL0558A,AM12 Koscierzyna Targowa,17.975861,54.120694,163,background,urban,22.855385
21.0841750000335,51.0506110002295,675,PL0566A,"Starachowice, ul. Zlota",21.084175,51.050611,264,background,urban,22.348468
15.7656079999429,50.9134330003397,676,PL0585A,Jelenia Góra - Oginskiego,15.765608,50.913433,345,background,urban,18.372678
15.1278079992956,51.6426559998861,677,PL0591A,"Zary, ul. Szymanowskiego 8",15.127808,51.642656,160,background,urban,19.588286
22.7562390004489,49.7843390006169,678,PL0594A,Przemysl-Grunwaldzka-WIOS,22.756239,49.784339,201,background,urban,25.920167
21.5793219999633,53.0837360002771,679,PL0620A,Ostroleka-Hallera,21.579322,53.083736,96,background,urban,21.023672
21.4343309998699,50.300761000149,680,PL0623A,Mielec-MOSIR-WIOS,21.434331,50.300761,167,background,urban,27.10193
17.7886730004666,51.8852180001327,681,PL0624A,WpPleszew,17.788673,51.885218,120,background,urban,33.561364
-9.10805599967103,38.76888900025,682,PT03071,Olivais,-9.108056,38.768889,32,background,urban,11.345238
-9.15777800037871,38.6636110015638,683,PT03083,Laranjeiro,-9.157778,38.663611,63,background,urban,13.551207
-9.34722200025437,38.7850000002905,684,PT03089,Mem Martins,-9.347222,38.785,173,background,urban,12.228133
-7.92666699974986,37.0150000007402,685,PT05007,Joaquim Magalhăes,-7.926667,37.015,4,background,urban,11.912215
23.5966777801567,46.7750015306211,686,RO0074A,CJ-2,23.596678,46.775002,333,background,urban,17.301691
27.5836143501794,47.1511116007761,687,RO0084A,IS-2,27.583614,47.151112,44,background,urban,23.156837
26.025901790013,44.9392013504481,688,RO0176A,PH-2,26.025902,44.939201,160,background,urban,16.893697
21.2274532299854,45.7554931606061,689,RO0194A,TM-2,21.227453,45.755493,89,background,urban,11.119221
11.9700019996904,57.708611000728,690,SE0004A,Göteborg Femman,11.970002,57.708611,30,background,urban,8.266937
12.8297020002745,55.8696590008123,691,SE0015A,Landskrona Polishuset,12.829702,55.869659,20,background,urban,7.792754
18.0575010007274,59.3169400001187,692,SE0022A,Stockholm Torkel Knutssongatan,18.057501,59.31694,58,background,urban,4.80579
18.090833999051,59.3461110004906,693,SE0084A,Stockholm Olaus Petri,18.090834,59.346111,30,background,urban,4.209584
17.6356579994222,59.860111000485,694,SE0104A,Uppsala Klostergatan,17.635658,59.860111,22,background,urban,4.136593
13.0788000001162,55.6335980005942,695,SE37657,Burlöv Församlingshemmet,13.0788,55.633598,10,background,urban,8.251126
20.2893010011547,63.8208010007141,696,SE37658,Umeĺ Förskolan Uven,20.289301,63.820801,0,background,urban,3.677026
14.47129999985,46.0483000003378,697,SI0058A,Ljubljana Biotehnicna fakulteta,14.4713,46.0483,297,background,suburban,22.565476
15.6272309997407,46.5687220001834,698,SI0059A,Maribor Vrbanski plato,15.627231,46.568722,280,background,urban,19.259669
19.3025245703858,49.0791664100947,699,SK0008A,Ruzomberok - Riadok,19.302525,49.079166,475,background,urban,22.749334
19.9516849499836,48.5836105305887,700,SK0022A,Hnusta - Hlavna,19.951685,48.583611,320,background,urban,17.574611
20.240283969536,48.6311111506982,701,SK0025A,Jelsava - Jesenskeho,20.240284,48.631111,289,background,urban,22.278441
21.8375034297847,48.874164579987,702,SK0030A,Strazske - Mierova,21.837503,48.874165,133,background,urban,20.164213
21.9136219005001,48.9308357201335,703,SK0037A,Humenne - Nam. slobody,21.913622,48.930836,160,background,urban,19.419321
18.9219474800839,49.0669441205465,704,SK0039A,Martin - Jesenskeho,18.921947,49.066944,383,background,urban,17.417422
21.286388400756,48.6911125200403,705,SK0264A,Kosice - Amurska,21.286388,48.691113,201,background,urban,18.989409
21.0813503302676,42.3855857811423,706,XK0001A,Prishtine1,21.08135,42.385586,0,background,suburban,28.486592
16.6779419010079,49.2132310730566,707,Y_CZ0BBNI,Brno-Lisen,16.677942,49.213231,340,background,urban,18.477178
15.8569715637494,50.2185429146385,708,Y_CZ0HHKT,Hr.Kral.-tr.SNP,15.856972,50.218543,232,background,urban,20.18
15.352657364143,50.4394983446298,709,Y_CZ0HJIC,Jicin,15.352657,50.439498,283,background,urban,18.397
18.1592638054193,49.8252671496805,710,Y_CZ0TOPO,Ostrava-Poruba/CHMU,18.159264,49.825267,242,background,suburban,22.678
